,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes
175,Universum Kinocenter,"Universum Kinocenter_Landau,Hauptbahnhof_15.csv",665.8,415.5,190.3,0,"Universum Kinocenter_Landau,Hauptbahnhof_18.csv",665.8,415.5,190.3,0.0,"Universum Kinocenter_Landau,Hauptbahnhof_21.csv",573.0,322.7,190.3,0.0,167.5,316.8,Landau in der Pfalz,POINT (8.118899 49.19603505),5961.500572122948,296.0549692915497,,1904.6,0.4446605126037094,0.4446605126037094,0.5166753390777482,0.4686654547617224,1737.1,foot,316.8,car,60.0,90.98828477020126,foot,316.8,car,60.0,90.98828477020126,foot,316.8,car,60.0,89.52879581151832,180.0,271.50536535192083,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
176,Filmwelt Landau,"Filmwelt Landau_Landau,Westring_15.csv",2120.0,621.9,658.1,0,"Filmwelt Landau_Landau,Westring_18.csv",1341.8,611.7,130.1,0.0,"Filmwelt Landau_Landau,Westring_21.csv",1341.8,611.7,130.1,0.0,408.1,1775.0,Landau in der Pfalz,POINT (8.115230204867144 49.20107379539085),5441.359286351763,1903.8734450496809,,4803.6,0.8980535118158872,1.418895099902877,1.418895099902877,1.245281237207214,4395.5,foot,1775.0,car,840.0,60.37735849056604,transit,1341.8,car,599.9999999999999,55.283946936950365,transit,1341.8,car,599.9999999999999,55.283946936950365,2040.0,170.94525236446677,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
177,Universum Kinocenter,"Universum Kinocenter_Landau,Westring_15.csv",1024.6,611.7,292.9,0,"Universum Kinocenter_Landau,Westring_18.csv",1024.6,611.7,292.9,0.0,"Universum Kinocenter_Landau,Westring_21.csv",1070.2,764.6,185.6,0.0,269.2,404.9,Landau in der Pfalz,POINT (8.115230204867144 49.20107379539085),5441.359286351763,488.6599067466265,,3119.4,0.4769274904807989,0.4769274904807989,0.4566061546875598,0.4701537118830525,2850.2,foot,404.9,car,119.99999999999989,88.28811243412065,foot,404.9,car,119.99999999999989,88.28811243412065,foot,404.9,car,120.0,88.78714259017006,359.9999999999998,265.36336745841135,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
178,Filmwelt Landau,"Filmwelt Landau_Landau,Hallenbad_15.csv",1405.1,267.8,1077.3,0,"Filmwelt Landau_Landau,Hallenbad_18.csv",1405.1,267.8,1077.3,0.0,"Filmwelt Landau_Landau,Hallenbad_21.csv",2283.4,706.6,796.8,0.0,264.7,904.5,Landau in der Pfalz,POINT (8.132125832773154 49.1975610339204),6709.576474992551,1079.31741203149,,5093.6,0.7681427742021849,0.7681427742021849,0.472679956219449,0.6696551682079396,4828.900000000001,foot,904.5,car,60.0,95.7298412924347,foot,904.5,car,60.0,95.7298412924347,foot,904.5,car,780.0,65.84041341858632,900.0,257.30009600345574,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
179,Universum Kinocenter,"Universum Kinocenter_Landau,Hallenbad_15.csv",917.2,444.3,292.9,1,"Universum Kinocenter_Landau,Hallenbad_18.csv",917.2,444.3,292.9,1.0,"Universum Kinocenter_Landau,Hallenbad_21.csv",1022.6,444.3,398.3,0.0,427.9,1127.0,Landau in der Pfalz,POINT (8.132125832773154 49.1975610339204),6709.576474992551,1254.6605631936334,,2857.0,1.3679247309132505,1.3679247309132505,1.226931902203827,1.3209271213434426,2429.1,transit,917.2,car,180.0,80.37505451373745,transit,917.2,car,180.0,80.37505451373745,transit,1022.6,car,180.0,82.39780950518286,540.0,243.14791853265777,,mid,2,2,47610,574.03,24.95,6234,90,2,2.0,0.4072164948453608
180,Filmwelt Landau,"Filmwelt Landau_Landau,Westbahnhof_15.csv",1372.6,462.5,130.1,0,"Filmwelt Landau_Landau,Westbahnhof_18.csv",1561.3,423.2,658.1,0.0,"Filmwelt Landau_Landau,Westbahnhof_21.csv",1521.3,263.2,658.1,0.0,514.1,1611.5,Landau in der Pfalz,POINT (8.113230626074914 49.19717577901748),5547.531626301443,1706.691165266606,,4455.2,1.243400236971154,1.0931218633616897,1.1218636463988734,1.1527952489105724,3941.1,transit,1372.6,car,779.9999999999999,43.173539268541454,transit,1561.3,car,480.0,69.25638890668033,transit,1521.3,car,600.0,60.56004732794321,1860.0,172.989975503165,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
181,Universum Kinocenter,"Universum Kinocenter_Landau,Westbahnhof_15.csv",735.3,365.0,190.3,0,"Universum Kinocenter_Landau,Westbahnhof_18.csv",675.3,365.0,190.3,0.0,"Universum Kinocenter_Landau,Westbahnhof_21.csv",735.3,365.0,190.3,0.0,54.6,153.1,Landau in der Pfalz,POINT (8.113230626074914 49.19717577901748),5547.531626301443,137.25672974643206,,2145.9,0.1866676591138747,0.2032529686753029,0.1866676591138747,0.1921960956343507,2091.3,foot,153.1,car,180.0,75.52019583843328,foot,153.1,car,120.0,82.23011994669035,foot,153.1,car,180.0,75.52019583843328,480.0,233.2705116235569,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
182,Filmwelt Landau,"Filmwelt Landau_Landau,Lindenstraße_15.csv",1402.1,264.8,1077.3,0,"Filmwelt Landau_Landau,Lindenstraße_18.csv",1402.1,264.8,1077.3,0.0,"Filmwelt Landau_Landau,Lindenstraße_21.csv",1353.4,759.0,534.4,0.0,266.9,1043.6,Landau in der Pfalz,POINT (8.13545462553726 49.19735760585316),6935.929771127325,1088.8094001798042,,4157.6,0.7765561658796122,0.7765561658796122,0.8044993351409814,0.7858705556334018,3890.7,foot,1043.6,car,60.0,95.72070465729976,foot,1043.6,car,60.0,95.72070465729976,foot,1043.6,car,60.0,95.5667208511896,180.0,287.0081301657891,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
183,Universum Kinocenter,"Universum Kinocenter_Landau,Lindenstraße_15.csv",1217.7,264.8,292.9,1,"Universum Kinocenter_Landau,Lindenstraße_18.csv",1217.7,264.8,292.9,1.0,"Universum Kinocenter_Landau,Lindenstraße_21.csv",1169.2,590.9,398.3,0.0,441.8,1273.6,Landau in der Pfalz,POINT (8.13545462553726 49.19735760585316),6935.929771127325,1495.2654521886589,,3604.6,1.227942393190982,1.227942393190982,1.2788791072431225,1.2449212978750288,3162.8,transit,1217.7,car,660.0,45.79945799457995,transit,1217.7,car,660.0,45.79945799457995,transit,1169.2,car,180.0,84.60485802257953,1500.0,176.20377401173943,,mid,2,2,47610,574.03,24.95,6234,90,2,2.0,0.4072164948453608
184,Filmwelt Landau,"Filmwelt Landau_Landau,Bethesda_15.csv",1636.5,666.4,130.1,0,"Filmwelt Landau_Landau,Bethesda_18.csv",1636.5,666.4,130.1,0.0,"Filmwelt Landau_Landau,Bethesda_21.csv",2641.9,591.8,130.1,1.0,525.4,2311.1,Landau in der Pfalz,POINT (8.119220847514471 49.208676401819076),5348.011125218596,2490.7949097064493,,5914.9,1.522025609353162,1.522025609353162,0.9428043868830952,1.3289518685298063,5389.5,transit,1636.5,car,840.0,48.670944087992666,transit,1636.5,car,840.0,48.670944087992666,foot,2311.1,car,1920.0,27.32503122752564,3600.0,124.66691940351096,,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
185,Universum Kinocenter,"Universum Kinocenter_Landau,Bethesda_15.csv",1319.3,666.4,292.9,0,"Universum Kinocenter_Landau,Bethesda_18.csv",1130.0,537.1,292.9,0.0,"Universum Kinocenter_Landau,Bethesda_21.csv",1724.2,1145.9,398.3,0.0,439.1,1183.9,Landau in der Pfalz,POINT (8.119220847514471 49.208676401819076),5348.011125218596,1369.168278532608,,4173.5,1.037799043835828,1.2116533438341663,0.7940890143443962,1.0145138006714634,3734.4,foot,1183.9,car,360.0,72.71280224361404,transit,1130.0,car,300.0,73.45132743362832,foot,1183.9,car,180.0,89.56037582647025,840.0,235.7245055037126,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
186,Filmwelt Landau,"Filmwelt Landau_Landau,Stadtbibliothek_15.csv",2529.8,671.7,658.1,0,"Filmwelt Landau_Landau,Stadtbibliothek_18.csv",2619.4,1060.6,778.8,0.0,"Filmwelt Landau_Landau,Stadtbibliothek_21.csv",2572.8,1254.7,658.1,0.0,403.2,1377.8,Landau in der Pfalz,POINT (8.12795195 49.20254275),6194.854578476806,1657.3674225786635,,7722.000000000001,0.6551377273217897,0.6327278852327493,0.6441882084027765,0.6440179403191051,7318.800000000001,foot,1377.8,car,1200.0,52.56542019131948,foot,1377.8,car,780.0000000000002,70.22218828739405,foot,1377.8,car,660.0,74.34701492537313,2640.0,197.13462340408665,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
187,Universum Kinocenter,"Universum Kinocenter_Landau,Stadtbibliothek_15.csv",1661.6,1083.3,398.3,0,"Universum Kinocenter_Landau,Stadtbibliothek_18.csv",1661.6,1083.3,398.3,0.0,"Universum Kinocenter_Landau,Stadtbibliothek_21.csv",1491.8,1241.5,190.3,0.0,441.1,1209.5,Landau in der Pfalz,POINT (8.12795195 49.20254275),6194.854578476806,1149.2551299863817,,4815.0,0.6916557113543462,0.6916557113543462,0.7703815055546197,0.7178976427544375,4373.9,foot,1209.5,car,180.0,89.16706788637458,foot,1209.5,car,180.0,89.16706788637458,foot,1209.5,car,60.0,95.97801313849044,420.0,274.3121489112396,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
188,Filmwelt Landau,"Filmwelt Landau_Landau,Weißquartierplatz_15.csv",1102.2,552.1,130.1,0,"Filmwelt Landau_Landau,Weißquartierplatz_18.csv",1501.6,363.5,658.1,0.0,"Filmwelt Landau_Landau,Weißquartierplatz_21.csv",1433.3,175.2,658.1,0.0,443.5,1641.0,Landau in der Pfalz,POINT (8.110499599999999 49.19595729999999),5464.1493105351765,1797.147070082407,,4037.1,1.630509045620039,1.1968214371886037,1.2538526966318335,1.3603943931468254,3593.6000000000004,transit,1102.2,car,420.0,61.894393032117584,transit,1501.6,car,479.9999999999999,68.03409696323922,transit,1433.3,car,600.0,58.13856136189213,1500.0,188.0670513572489,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
189,Universum Kinocenter,"Universum Kinocenter_Landau,Weißquartierplatz_15.csv",755.8,390.2,185.6,0,"Universum Kinocenter_Landau,Weißquartierplatz_18.csv",652.7,134.4,398.3,0.0,"Universum Kinocenter_Landau,Weißquartierplatz_21.csv",712.7,134.4,398.3,0.0,295.5,261.9,Landau in der Pfalz,POINT (8.110499599999999 49.19595729999999),5464.1493105351765,334.6257389389981,,2121.2,0.4427437667888305,0.5126792384541108,0.4695183652855312,0.4749804568428242,1825.7,foot,261.9,car,180.0,76.18417570785923,foot,261.9,car,120.0,81.61483070323273,foot,261.9,car,180.0,74.74393152799215,480.0,232.5429379390841,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
190,Filmwelt Landau,"Filmwelt Landau_Landau,DanzigerPlatz_15.csv",1875.5,1205.4,130.1,0,"Filmwelt Landau_Landau,DanzigerPlatz_18.csv",1875.5,1205.4,130.1,0.0,"Filmwelt Landau_Landau,DanzigerPlatz_21.csv",1875.5,1205.4,130.1,0.0,734.8,3751.8,Landau in der Pfalz,POINT (8.15662842126057 49.21947765650319),7769.339090797232,3952.274968706995,,5626.5,2.1073180318352414,2.1073180318352414,2.1073180318352414,2.1073180318352414,4891.7,transit,1875.5,car,540.0,71.20767795254599,transit,1875.5,car,540.0,71.20767795254599,transit,1875.5,car,540.0,71.20767795254599,1620.0,213.623033857638,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
191,Universum Kinocenter,"Universum Kinocenter_Landau,DanzigerPlatz_15.csv",1022.2,351.9,190.3,0,"Universum Kinocenter_Landau,DanzigerPlatz_18.csv",1022.2,351.9,190.3,0.0,no routes possible to this cinema,,,,,852.3,3743.8,Landau in der Pfalz,POINT (8.15662842126057 49.21947765650319),7769.339090797232,3954.2492187690905,,,3.8683713742605073,3.8683713742605073,,,,transit,1022.2,car,480.0,53.04245744472706,transit,1022.2,car,480.0,53.04245744472706,foot,3743.8,car,,,,,,mid,2,2,47610,574.03,24.95,6234,90,2,,0.4072164948453608
192,Filmwelt Landau,"Filmwelt Landau_Landau,DeutschesTor_15.csv",2039.5,241.4,658.1,0,"Filmwelt Landau_Landau,DeutschesTor_18.csv",2039.5,241.4,658.1,0.0,"Filmwelt Landau_Landau,DeutschesTor_21.csv",3053.3,354.5,778.8,1.0,456.8,2044.3,Landau in der Pfalz,POINT (8.1199367 49.205212249999995),5540.75953469085,2115.7060044919053,,7132.3,1.0373650426535452,1.0373650426535452,0.692924378374842,0.9225514878939776,6675.5,transit,2039.5,car,1140.0,44.10394704584457,transit,2039.5,car,1140.0,44.10394704584457,foot,2044.3,car,1920.0,37.117217436871584,4200.0,125.32511152856073,,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
193,Universum Kinocenter,"Universum Kinocenter_Landau,DeutschesTor_15.csv",1280.6,241.4,379.2,0,"Universum Kinocenter_Landau,DeutschesTor_18.csv",1074.5,481.6,292.9,0.0,"Universum Kinocenter_Landau,DeutschesTor_21.csv",1457.4,879.1,398.3,0.0,382.0,952.1,Landau in der Pfalz,POINT (8.1199367 49.205212249999995),5540.75953469085,1015.3592915327756,,3812.5,0.7928777850482397,0.9449597873734532,0.6966922543795633,0.8115099422670854,3430.5,foot,952.1,car,659.9999999999999,48.461658597532406,foot,952.1,car,300.0,72.08003722661702,foot,952.1,car,180.0,87.64923836969946,1140.0,208.19093419384888,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
194,Filmwelt Landau,"Filmwelt Landau_Landau,Westbahnhof_15.csv",1330.6,420.5,130.1,0,"Filmwelt Landau_Landau,Westbahnhof_18.csv",1549.1,411.0,658.1,0.0,"Filmwelt Landau_Landau,Westbahnhof_21.csv",1561.6,303.5,658.1,0.0,490.7,1599.2,Landau in der Pfalz,POINT (8.113300417499222 49.19743047402207),5535.830400100913,1720.0312373010136,,4441.299999999999,1.2926734084631095,1.1103422873287805,1.1014544296241122,1.1681567084720008,3950.6,transit,1330.6,car,779.9999999999999,41.3798286487299,transit,1549.1,car,480.0,69.01426634820217,transit,1561.6,car,599.9999999999999,61.57786885245903,1860.0,171.9719638493911,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
195,Universum Kinocenter,"Universum Kinocenter_Landau,Westbahnhof_15.csv",767.2,396.9,190.3,0,"Universum Kinocenter_Landau,Westbahnhof_18.csv",707.2,396.9,190.3,0.0,"Universum Kinocenter_Landau,Westbahnhof_21.csv",767.2,396.9,190.3,0.0,351.7,140.9,Landau in der Pfalz,POINT (8.113300417499222 49.19743047402207),5535.830400100913,146.61628845308636,,2241.6000000000004,0.1911056940212283,0.2073194124053822,0.1911056940212283,0.1965102668159463,1889.9000000000003,foot,140.9,car,180.0,76.53806047966631,foot,140.9,car,120.0,83.0316742081448,foot,140.9,car,180.0,76.53806047966631,480.0,236.10779516747743,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
196,Filmwelt Landau,"Filmwelt Landau_Landau,Finanzamt_15.csv",1538.3,628.2,130.1,0,"Filmwelt Landau_Landau,Finanzamt_18.csv",1127.3,397.2,130.1,0.0,"Filmwelt Landau_Landau,Finanzamt_21.csv",1127.3,397.2,130.1,0.0,350.6,1374.8,Landau in der Pfalz,POINT (8.112767 49.19342125),5766.435691491017,1521.4533480941218,,3792.9,0.9890485263564466,1.349643704509999,1.349643704509999,1.2294453117921482,3442.3,foot,1374.8,car,779.9999999999999,49.29467594097381,transit,1127.3,car,600.0,46.77548123835714,transit,1127.3,car,600.0,46.77548123835714,1980.0,142.8456384176881,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
197,Universum Kinocenter,"Universum Kinocenter_Landau,Finanzamt_15.csv",726.7,356.4,190.3,0,"Universum Kinocenter_Landau,Finanzamt_18.csv",474.0,34.8,379.2,0.0,"Universum Kinocenter_Landau,Finanzamt_21.csv",340.4,34.8,185.6,0.0,202.5,363.5,Landau in der Pfalz,POINT (8.112767 49.19342125),5766.435691491017,396.0866154949374,,1541.1,0.5450483218590029,0.8356257710863658,1.1635917023940583,0.8480885984464757,1338.6,foot,363.5,car,180.0,75.23049401403605,foot,363.5,car,60.0,87.34177215189874,transit,340.4,car,120.0,64.74735605170387,360.0,227.31962221763865,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
198,Filmwelt Landau,"Filmwelt Landau_Landau,Theodor-Heuss-Platz_15.csv",799.9,549.8,130.1,0,"Filmwelt Landau_Landau,Theodor-Heuss-Platz_18.csv",799.9,549.8,130.1,0.0,"Filmwelt Landau_Landau,Theodor-Heuss-Platz_21.csv",1942.8,624.7,658.1,0.0,347.8,1362.5,Landau in der Pfalz,POINT (8.115607249999998 49.195386199999994),5803.096448673002,1449.2779137703471,,3542.6,1.8118238701967089,1.8118238701967089,0.7459738077879078,1.4565405160604417,3194.8,transit,799.9,car,120.0,84.9981247655957,transit,799.9,car,120.0,84.9981247655957,foot,1362.5,car,659.9999999999998,66.0284126003706,899.9999999999998,236.024662131562,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
199,Universum Kinocenter,"Universum Kinocenter_Landau,Theodor-Heuss-Platz_15.csv",749.1,170.8,398.3,0,"Universum Kinocenter_Landau,Theodor-Heuss-Platz_18.csv",749.1,170.8,398.3,0.0,"Universum Kinocenter_Landau,Theodor-Heuss-Platz_21.csv",329.1,78.8,190.3,0.0,118.5,121.2,Landau in der Pfalz,POINT (8.115607249999998 49.195386199999994),5803.096448673002,151.64502176784157,,1827.3,0.2024362859002023,0.2024362859002023,0.4607870609779446,0.2885532109261164,1708.8000000000002,foot,121.2,car,180.0,75.97116539847818,foot,121.2,car,180.0,75.97116539847818,foot,121.2,car,60.0,81.76845943482225,420.0,233.71079023177865,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
200,Filmwelt Landau,"Filmwelt Landau_Arzheim,HauptstraßeRohrgasse_15.csv",3151.7,201.6,130.1,3,"Filmwelt Landau_Arzheim,HauptstraßeRohrgasse_18.csv",3151.7,201.6,130.1,3.0,no routes possible to this cinema,,,,,824.0,4353.1,Landau in der Pfalz,POINT (8.073147372155153 49.169866596432044),6382.439339565737,4722.218336202388,,,1.4983083212876822,1.4983083212876822,,,,transit,3151.7,car,2820.0,10.52447885268268,transit,3151.7,car,2820.0,10.52447885268268,foot,4353.1,car,,,,,,mid,2,2,47610,574.03,24.95,6234,90,2,,0.4072164948453608
201,Universum Kinocenter,"Universum Kinocenter_Arzheim,HauptstraßeRohrgasse_15.csv",991.9,201.6,190.3,0,"Universum Kinocenter_Arzheim,HauptstraßeRohrgasse_18.csv",1274.5,201.6,292.9,0.0,no routes possible to this cinema,,,,,675.9,3589.8,Landau in der Pfalz,POINT (8.073147372155153 49.169866596432044),6382.439339565737,4262.841297344358,,,4.297652280818992,3.344716592659363,,,,transit,991.9,car,600.0,39.51003125315052,transit,1274.5,car,780.0,38.7995292271479,foot,3589.8,car,,,,,,mid,2,2,47610,574.03,24.95,6234,90,2,,0.4072164948453608
202,Filmwelt Landau,"Filmwelt Landau_Mörlheim,Raiffeisenbank_15.csv",729.2,239.1,130.1,0,"Filmwelt Landau_Mörlheim,Raiffeisenbank_18.csv",729.2,239.1,130.1,0.0,"Filmwelt Landau_Mörlheim,Raiffeisenbank_21.csv",729.2,239.1,130.1,0.0,681.1,3502.7,Landau in der Pfalz,POINT (8.173616074042336 49.20750790265044),9195.551894741518,3746.61087773552,,2187.6000000000004,5.137974324925287,5.137974324925287,5.137974324925287,5.137974324925287,1506.5000000000005,transit,729.2,car,360.00000000000006,50.630828304991766,transit,729.2,car,360.00000000000006,50.630828304991766,transit,729.2,car,360.00000000000006,50.630828304991766,1080.0000000000002,151.89248491497528,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
203,Universum Kinocenter,"Universum Kinocenter_Mörlheim,Raiffeisenbank_15.csv",1744.7,239.1,185.6,2,"Universum Kinocenter_Mörlheim,Raiffeisenbank_18.csv",1744.7,239.1,185.6,2.0,no routes possible to this cinema,,,,,872.0,3928.5,Landau in der Pfalz,POINT (8.173616074042336 49.20750790265044),9195.551894741518,4439.52573904477,,,2.544578287983476,2.544578287983476,,,,transit,1744.7,car,1320.0,24.342293804092392,transit,1744.7,car,1320.0,24.342293804092392,foot,3928.5,car,,,,,,mid,2,2,47610,574.03,24.95,6234,90,2,,0.4072164948453608
204,Filmwelt Landau,"Filmwelt Landau_Sarnstall,Ortsmitte_15.csv",8886.3,5156.2,130.1,1,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,2090.2,18166.0,Landau in der Pfalz,POINT (7.912391712567617 49.285256854852385),12049.022092656382,19300.139927848697,,,2.1718983072649696,,,,,transit,8886.3,car,3599.999999999999,59.48820093852335,foot,18166.0,car,,,foot,18166.0,car,,,,,,mid,2,2,47610,574.03,24.95,6234,90,2,,0.4072164948453608
205,Universum Kinocenter,"Universum Kinocenter_Sarnstall,Ortsmitte_15.csv",8029.1,5156.2,292.9,0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,1942.2,16707.7,Landau in der Pfalz,POINT (7.912391712567617 49.285256854852385),12049.022092656382,17731.385450569807,,,2.208390162106564,,,,,transit,8029.1,car,2580.000000000001,67.86688420869088,foot,16707.7,car,,,foot,16707.7,car,,,,,,mid,2,2,47610,574.03,24.95,6234,90,2,,0.4072164948453608
206,Filmwelt Landau,"Filmwelt Landau_Sarnstall,Ortsmitte_15.csv",9414.3,5156.2,658.1,1,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,2090.2,18166.0,Landau in der Pfalz,POINT (7.912391712567617 49.285256854852385),12049.022092656382,19300.139927848697,,,2.050087624979945,,,,,transit,9414.3,car,3599.999999999999,61.7603008189669,foot,18166.0,car,,,foot,18166.0,car,,,,,,mid,2,2,47610,574.03,24.95,6234,90,2,,0.4072164948453608
207,Universum Kinocenter,"Universum Kinocenter_Sarnstall,Ortsmitte_15.csv",8029.1,5156.2,292.9,0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,1942.2,16707.7,Landau in der Pfalz,POINT (7.912391712567617 49.285256854852385),12049.022092656382,17731.385450569807,,,2.208390162106564,,,,,transit,8029.1,car,2580.000000000001,67.86688420869088,foot,16707.7,car,,,foot,16707.7,car,,,,,,mid,2,2,47610,574.03,24.95,6234,90,2,,0.4072164948453608
