,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
118,Karlstorkino,"Karlstorkino_Heidelberg,CampusBergheim_15.csv",1412.1,569.0,123.1,0.0,"Karlstorkino_Heidelberg,CampusBergheim_18.csv",1412.1,569.0,123.1,0,"Karlstorkino_Heidelberg,CampusBergheim_21.csv",1293.9,390.8,123.1,0.0,505.9,1432.0,Heidelberg,POINT (8.687325138639567 49.40177170417403),650.8965395570855,1719.3204236588465,,4118.1,1.217562795594396,1.217562795594396,1.3287892601119455,1.2546382837669126,3612.2,transit,1412.1,car,719.9999999999999,49.01210962396432,transit,1412.1,car,719.9999999999999,49.01210962396432,transit,1293.9,car,780.0000000000001,39.71713424530489,2220.0,137.74135349323353,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1412.1,1412.1,1293.9,1372.7,8224.2,no,yes,8224.2,no,yes,7987.8,no,yes,8145.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
119,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Heidelberg,CampusBergheim_15.csv",1043.3,390.8,352.5,0.0,"Luxor Filmpalast Heidelberg_Heidelberg,CampusBergheim_18.csv",1043.3,390.8,352.5,0,"Luxor Filmpalast Heidelberg_Heidelberg,CampusBergheim_21.csv",1043.3,390.8,352.5,0.0,434.7,1381.7,Heidelberg,POINT (8.687325138639567 49.40177170417403),650.8965395570855,1565.9465323879726,,3129.9,1.500955173380593,1.500955173380593,1.500955173380593,1.5009551733805933,2695.2,transit,1043.3,car,300.0,71.24508770248251,transit,1043.3,car,300.0,71.24508770248251,transit,1043.3,car,300.0,71.24508770248251,900.0,213.7352631074475,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1043.3,1043.3,1043.3,1043.3,7486.6,no,yes,7486.6,no,yes,7486.6,no,yes,7486.6,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
120,Die Kamera,"Die Kamera_Rohrbach,AmMüllenberg_15.csv",1456.2,709.1,27.1,0.0,"Die Kamera_Rohrbach,AmMüllenberg_18.csv",1456.2,709.1,27.1,0,"Die Kamera_Rohrbach,AmMüllenberg_21.csv",1456.2,709.1,27.1,0.0,707.4,3501.9,Heidelberg,POINT (8.691144229220681 49.37572017560547),3315.406159782812,4416.835632003322,,4368.6,3.033124318090456,3.033124318090456,3.033124318090456,3.033124318090456,3661.2,transit,1456.2,car,720.0,50.55624227441286,transit,1456.2,car,720.0,50.55624227441286,transit,1456.2,car,720.0,50.55624227441286,2160.0,151.6687268232386,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1456.2,1456.2,1456.2,1456.2,8312.4,no,yes,8312.4,no,yes,8312.4,no,yes,8312.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
121,Gloria & Gloriette,"Gloria & Gloriette_Rohrbach,AmMüllenberg_15.csv",1857.9,709.1,128.8,1.0,"Gloria & Gloriette_Rohrbach,AmMüllenberg_18.csv",1857.9,709.1,128.8,1,no routes possible to this cinema,,,,,847.1,3581.8,Heidelberg,POINT (8.691144229220681 49.37572017560547),3315.406159782812,4166.272826268008,,,2.242463440587765,2.242463440587765,,,,transit,1857.9,car,1020.0,45.09930566768933,transit,1857.9,car,1020.0,45.09930566768933,foot,3581.8,car,,,,,,top,3,5,162273,1491.07,30.58,47709,238,4,,1.8141809290953543,1857.9,1857.9,3581.8,2432.5333333333333,9115.8,no,yes,9115.8,no,yes,12563.6,no,yes,10265.066666666666,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
122,Karlstorkino,"Karlstorkino_Rohrbach,AmMüllenberg_15.csv",1864.5,1362.3,442.2,0.0,"Karlstorkino_Rohrbach,AmMüllenberg_18.csv",1864.5,1362.3,442.2,0,"Karlstorkino_Rohrbach,AmMüllenberg_21.csv",1864.5,1362.3,442.2,0.0,401.9,1405.6,Heidelberg,POINT (8.691144229220681 49.37572017560547),3315.406159782812,1442.033577340079,,5593.5,0.7734157025154621,0.7734157025154621,0.7734157025154621,0.7734157025154622,5191.6,foot,1405.6,car,60.0,96.78197908286404,foot,1405.6,car,60.0,96.78197908286404,foot,1405.6,car,60.0,96.78197908286404,180.0,290.3459372485921,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1405.6,1405.6,1405.6,1405.5999999999997,8211.2,no,yes,8211.2,no,yes,8211.2,no,yes,8211.199999999999,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
123,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Rohrbach,AmMüllenberg_15.csv",2201.6,709.1,352.5,1.0,"Luxor Filmpalast Heidelberg_Rohrbach,AmMüllenberg_18.csv",2201.6,709.1,352.5,1,"Luxor Filmpalast Heidelberg_Rohrbach,AmMüllenberg_21.csv",2621.6,709.1,352.5,1.0,769.7,3326.4,Heidelberg,POINT (8.691144229220681 49.37572017560547),3315.406159782812,3780.8567028226894,,7024.799999999999,1.7173222669071082,1.7173222669071082,1.4421943480403911,1.6256129606182026,6255.099999999999,transit,2201.6,car,1140.0,48.219476744186046,transit,2201.6,car,1140.0,48.219476744186046,transit,2621.6,car,1560.0,40.4943545926152,3840.0,136.93330808098727,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,2201.6,2201.6,2621.6,2341.6,9803.2,no,yes,9803.2,no,yes,10643.2,no,yes,10083.2,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
124,Die Kamera,"Die Kamera_Eppelheim,Hildastraße_15.csv",1782.3,579.1,183.2,3.0,"Die Kamera_Eppelheim,Hildastraße_18.csv",1782.3,579.1,183.2,3,"Die Kamera_Eppelheim,Hildastraße_21.csv",3898.5,391.4,27.1,3.0,754.5,3463.6,Heidelberg,POINT (8.64204347890509 49.39956353621182),3846.2121470396137,4048.5687973126014,,7463.1,2.271541714252708,2.271541714252708,1.0384939841766323,1.8605258042273487,6708.6,transit,1782.3,car,1020.0,42.7705773438815,transit,1782.3,car,1020.0,42.7705773438815,foot,3463.6,car,3480.0,10.73489803770681,5520.0,96.2760527254698,,top,3,5,162273,1491.07,30.58,47709,238,4,9.0,1.8141809290953543,1782.3,1782.3,3463.6,2342.733333333333,8964.6,no,yes,8964.6,no,yes,12327.2,no,yes,10085.466666666667,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
125,Gloria & Gloriette,"Gloria & Gloriette_Eppelheim,Hildastraße_15.csv",1727.9,579.1,128.8,1.0,"Gloria & Gloriette_Eppelheim,Hildastraße_18.csv",1727.9,579.1,128.8,1,"Gloria & Gloriette_Eppelheim,Hildastraße_21.csv",3697.6,589.6,228.0,2.0,998.1,3904.8,Heidelberg,POINT (8.64204347890509 49.39956353621182),3846.2121470396137,4923.083062386629,,7153.4,2.849171284441593,2.849171284441593,1.3314266179107066,2.3432563955979644,6155.299999999999,transit,1727.9,car,1020.0,40.96880606516581,transit,1727.9,car,1020.0,40.96880606516581,transit,3697.6,car,2880.0,22.111639982691475,4920.0,104.04925211302309,,top,3,5,162273,1491.07,30.58,47709,238,4,4.0,1.8141809290953543,1727.9,1727.9,3697.6,2384.4666666666667,8855.8,no,yes,8855.8,no,yes,12795.2,no,yes,10168.933333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
126,Karlstorkino,"Karlstorkino_Eppelheim,Hildastraße_15.csv",1302.2,579.1,123.1,1.0,"Karlstorkino_Eppelheim,Hildastraße_18.csv",1302.2,579.1,123.1,1,"Karlstorkino_Eppelheim,Hildastraße_21.csv",1782.2,579.1,123.1,1.0,928.6,2915.0,Heidelberg,POINT (8.64204347890509 49.39956353621182),3846.2121470396137,3158.999107776251,,4386.6,2.425893954673822,2.425893954673822,1.7725278351342448,2.2081052481606296,3458.0000000000005,transit,1302.2,car,600.0,53.924128398095526,transit,1302.2,car,600.0,53.924128398095526,transit,1782.2,car,1080.0,39.400740657614186,2280.0,147.24899745380523,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1302.2,1302.2,1782.2,1462.2,8004.4,no,yes,8004.4,no,yes,8964.4,no,yes,8324.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
127,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Eppelheim,Hildastraße_15.csv",1171.6,579.1,352.5,0.0,"Luxor Filmpalast Heidelberg_Eppelheim,Hildastraße_18.csv",1171.6,579.1,352.5,0,"Luxor Filmpalast Heidelberg_Eppelheim,Hildastraße_21.csv",1171.6,579.1,352.5,0.0,396.7,1640.8,Heidelberg,POINT (8.64204347890509 49.39956353621182),3846.2121470396137,1909.0266750682777,,3514.8,1.6294184662583455,1.6294184662583455,1.6294184662583455,1.629418466258346,3118.1,transit,1171.6,car,239.9999999999999,79.5151928986002,transit,1171.6,car,239.9999999999999,79.5151928986002,transit,1171.6,car,239.9999999999999,79.5151928986002,719.9999999999997,238.5455786958006,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1171.6,1171.6,1171.6,1171.6,7743.2,no,yes,7743.2,no,yes,7743.2,no,yes,7743.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
128,Die Kamera,"Die Kamera_Wieblingen,Lerchenbuckel_15.csv",844.5,97.4,27.1,0.0,"Die Kamera_Wieblingen,Lerchenbuckel_18.csv",844.5,97.4,27.1,0,"Die Kamera_Wieblingen,Lerchenbuckel_21.csv",844.5,97.4,27.1,0.0,708.5,3290.0,Heidelberg,POINT (8.648737676634289 49.42303798565388),3837.347957135688,3268.013534669001,,2533.5,3.86976143832919,3.86976143832919,3.86976143832919,3.869761438329189,1825.0,transit,844.5,car,720.0,14.742451154529308,transit,844.5,car,720.0,14.742451154529308,transit,844.5,car,720.0,14.742451154529308,2160.0,44.22735346358792,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,844.5,844.5,844.5,844.5,7089.0,no,yes,7089.0,no,yes,7089.0,no,yes,7089.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
129,Gloria & Gloriette,"Gloria & Gloriette_Wieblingen,Lerchenbuckel_15.csv",1366.2,97.4,128.8,1.0,"Gloria & Gloriette_Wieblingen,Lerchenbuckel_18.csv",1366.2,97.4,128.8,1,"Gloria & Gloriette_Wieblingen,Lerchenbuckel_21.csv",1426.2,97.4,128.8,1.0,952.1,3856.4,Heidelberg,POINT (8.648737676634289 49.42303798565388),3837.347957135688,4432.322486522721,,4158.6,3.2442705947318995,3.2442705947318995,3.1077846631066617,3.1987752841901536,3206.5000000000005,transit,1366.2,car,1140.0,16.55687307861221,transit,1366.2,car,1140.0,16.55687307861221,transit,1426.2,car,1200.0,15.860328144720237,3480.0,48.974074301944654,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1366.2,1366.2,1426.2,1386.2,8132.4,no,yes,8132.4,no,yes,8252.4,no,yes,8172.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
130,Karlstorkino,"Karlstorkino_Wieblingen,Lerchenbuckel_15.csv",2161.9,238.8,123.1,2.0,"Karlstorkino_Wieblingen,Lerchenbuckel_18.csv",2161.9,238.8,123.1,2,"Karlstorkino_Wieblingen,Lerchenbuckel_21.csv",1861.9,238.8,123.1,2.0,977.9,3970.3,Heidelberg,POINT (8.648737676634289 49.42303798565388),3837.347957135688,4652.274959430658,,6185.700000000001,2.151938091230241,2.151938091230241,2.498670690923604,2.267515624461362,5207.800000000001,transit,2161.9,car,1800.0,16.739904713446503,transit,2161.9,car,1800.0,16.739904713446503,transit,1861.9,car,1500.0,19.437134110317416,5100.0,52.91694353721042,,top,3,5,162273,1491.07,30.58,47709,238,4,6.0,1.8141809290953543,2161.9,2161.9,1861.9,2061.9,9723.8,no,yes,9723.8,no,yes,9123.8,no,yes,9523.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
131,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Wieblingen,Lerchenbuckel_15.csv",749.9,97.4,352.5,0.0,"Luxor Filmpalast Heidelberg_Wieblingen,Lerchenbuckel_18.csv",749.9,97.4,352.5,0,"Luxor Filmpalast Heidelberg_Wieblingen,Lerchenbuckel_21.csv",749.9,97.4,352.5,0.0,467.3,2138.3,Heidelberg,POINT (8.648737676634289 49.42303798565388),3837.347957135688,2320.856713911641,,2249.7,3.09488827031823,3.09488827031823,3.09488827031823,3.09488827031823,1782.4,transit,749.9,car,300.0,59.994665955460725,transit,749.9,car,300.0,59.994665955460725,transit,749.9,car,300.0,59.994665955460725,900.0,179.98399786638217,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,749.9,749.9,749.9,749.9,6899.8,no,yes,6899.8,no,yes,6899.8,no,yes,6899.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
132,Die Kamera,"Die Kamera_Handschuhsheim,Biethsstraße_15.csv",812.6,545.5,27.1,0.0,"Die Kamera_Handschuhsheim,Biethsstraße_18.csv",812.6,545.5,27.1,0,"Die Kamera_Handschuhsheim,Biethsstraße_21.csv",812.6,545.5,27.1,0.0,317.2,1097.8,Heidelberg,POINT (8.689526198226599 49.42783171259014),2509.614090233647,1391.6143971962958,,2437.8,1.7125454063454293,1.7125454063454293,1.7125454063454293,1.7125454063454293,2120.6000000000004,transit,812.6,car,240.0,70.46517351710558,transit,812.6,car,240.0,70.46517351710558,transit,812.6,car,240.0,70.46517351710558,720.0,211.3955205513168,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,812.6,812.6,812.6,812.6,7025.2,no,yes,7025.2,no,yes,7025.2,no,yes,7025.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
133,Gloria & Gloriette,"Gloria & Gloriette_Handschuhsheim,Biethsstraße_15.csv",1874.3,545.5,128.8,1.0,"Gloria & Gloriette_Handschuhsheim,Biethsstraße_18.csv",1874.3,545.5,128.8,1,"Gloria & Gloriette_Handschuhsheim,Biethsstraße_21.csv",1694.3,545.5,128.8,1.0,833.3,2304.9,Heidelberg,POINT (8.689526198226599 49.42783171259014),2509.614090233647,2211.2092980592925,,5442.9,1.1797520664030798,1.1797520664030798,1.3050872325203875,1.221530455108849,4609.599999999999,transit,1874.3,car,1200.0,35.97609774315744,transit,1874.3,car,1200.0,35.97609774315744,transit,1694.3,car,1020.0,39.798146727262,3420.0,111.75034221357689,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1874.3,1874.3,1694.3,1814.3,9148.6,no,yes,9148.6,no,yes,8788.6,no,yes,9028.6,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
134,Karlstorkino,"Karlstorkino_Handschuhsheim,Biethsstraße_15.csv",1748.6,545.5,123.1,1.0,"Karlstorkino_Handschuhsheim,Biethsstraße_18.csv",1748.6,545.5,123.1,1,"Karlstorkino_Handschuhsheim,Biethsstraße_21.csv",1988.6,545.5,123.1,0.0,1022.5,3784.5,Heidelberg,POINT (8.689526198226599 49.42783171259014),2509.614090233647,4595.840174125608,,5485.799999999999,2.6282970228329,2.6282970228329,2.311093318980996,2.522562454882265,4463.299999999999,transit,1748.6,car,1080.0,38.23630332837699,transit,1748.6,car,1080.0,38.23630332837699,transit,1988.6,car,1320.0,33.621643367193,3480.0,110.09425002394698,,top,3,5,162273,1491.07,30.58,47709,238,4,2.0,1.8141809290953543,1748.6,1748.6,1988.6,1828.5999999999997,8897.2,no,yes,8897.2,no,yes,9377.2,no,yes,9057.199999999999,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
135,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Handschuhsheim,Biethsstraße_15.csv",1618.0,545.5,352.5,1.0,"Luxor Filmpalast Heidelberg_Handschuhsheim,Biethsstraße_18.csv",1618.0,545.5,352.5,1,"Luxor Filmpalast Heidelberg_Handschuhsheim,Biethsstraße_21.csv",1918.0,545.5,352.5,0.0,620.9,2736.9,Heidelberg,POINT (8.689526198226599 49.42783171259014),2509.614090233647,2967.511745370601,,5154.0,1.834061647324228,1.834061647324228,1.5471906910169977,1.738437995221818,4533.1,transit,1618.0,car,720.0,55.50061804697157,transit,1618.0,car,720.0,55.50061804697157,transit,1918.0,car,1020.0,46.81960375391032,2460.0,157.82083984785345,,top,3,5,162273,1491.07,30.58,47709,238,4,2.0,1.8141809290953543,1618.0,1618.0,1918.0,1718.0,8636.0,no,yes,8636.0,no,yes,9236.0,no,yes,8836.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
136,Die Kamera,"Die Kamera_Kirchheim,ObereSeegasse_15.csv",1030.1,223.0,27.1,0.0,"Die Kamera_Kirchheim,ObereSeegasse_18.csv",1030.1,223.0,27.1,0,"Die Kamera_Kirchheim,ObereSeegasse_21.csv",970.1,223.0,27.1,0.0,757.5,3288.4,Heidelberg,POINT (8.673100827944575 49.382962154746515),2936.642894578203,3869.485093669553,,3030.3,3.7564169436652297,3.7564169436652297,3.9887486791769433,3.833860855502468,2272.8,transit,1030.1,car,779.9999999999999,24.279196194544223,transit,1030.1,car,779.9999999999999,24.279196194544223,transit,970.1,car,720.0,25.780847335326253,2280.0,74.3392397244147,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1030.1,1030.1,970.1,1010.0999999999999,7460.2,no,yes,7460.2,no,yes,7340.2,no,yes,7420.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
137,Gloria & Gloriette,"Gloria & Gloriette_Kirchheim,ObereSeegasse_15.csv",1731.8,223.0,128.8,1.0,"Gloria & Gloriette_Kirchheim,ObereSeegasse_18.csv",1731.8,223.0,128.8,1,"Gloria & Gloriette_Kirchheim,ObereSeegasse_21.csv",1851.8,223.0,128.8,2.0,897.2,3547.0,Heidelberg,POINT (8.673100827944575 49.382962154746515),2936.642894578203,4044.147362732479,,5315.4,2.3352277184042496,2.3352277184042496,2.183900725095841,2.2847853873014468,4418.2,transit,1731.8,car,1380.0,20.314124032798247,transit,1731.8,car,1380.0,20.314124032798247,transit,1851.8,car,1500.0,18.997731936494223,4260.0,59.62598000209072,,top,3,5,162273,1491.07,30.58,47709,238,4,4.0,1.8141809290953543,1731.8,1731.8,1851.8,1771.8,8863.6,no,yes,8863.6,no,yes,9103.6,no,yes,8943.6,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
138,Karlstorkino,"Karlstorkino_Kirchheim,ObereSeegasse_15.csv",406.1,223.0,123.1,0.0,"Karlstorkino_Kirchheim,ObereSeegasse_18.csv",406.1,223.0,123.1,0,"Karlstorkino_Kirchheim,ObereSeegasse_21.csv",406.1,223.0,123.1,0.0,501.0,1300.6,Heidelberg,POINT (8.673100827944575 49.382962154746515),2936.642894578203,718.7546484104107,,1218.3000000000002,1.7698957114267684,1.7698957114267684,1.7698957114267684,1.7698957114267684,717.3000000000002,transit,406.1,transit,60.0,85.2253139620783,transit,406.1,transit,60.0,85.2253139620783,transit,406.1,transit,60.0,85.2253139620783,180.0,255.6759418862349,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,406.1,406.1,406.1,406.1000000000001,6212.2,yes,yes,6212.2,yes,yes,6212.2,yes,yes,6212.2,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
139,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Kirchheim,ObereSeegasse_15.csv",995.5,223.0,352.5,0.0,"Luxor Filmpalast Heidelberg_Kirchheim,ObereSeegasse_18.csv",995.5,223.0,352.5,0,"Luxor Filmpalast Heidelberg_Kirchheim,ObereSeegasse_21.csv",995.5,223.0,352.5,0.0,543.0,2315.9,Heidelberg,POINT (8.673100827944575 49.382962154746515),2936.642894578203,2573.6691255025867,,2986.5,2.5853029889528747,2.5853029889528747,2.5853029889528747,2.5853029889528747,2443.5,transit,995.5,car,420.0,57.81014565544952,transit,995.5,car,420.0,57.81014565544952,transit,995.5,car,420.0,57.81014565544952,1260.0,173.43043696634857,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,995.5,995.5,995.5,995.5,7391.0,no,yes,7391.0,no,yes,7391.0,no,yes,7391.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
140,Die Kamera,"Die Kamera_Heidelberg,SRHCampus_15.csv",1431.2,684.1,27.1,1.0,"Die Kamera_Heidelberg,SRHCampus_18.csv",1431.2,684.1,27.1,1,"Die Kamera_Heidelberg,SRHCampus_21.csv",1431.2,684.1,27.1,0.0,793.6,2426.5,Heidelberg,POINT (8.655041197216946 49.409503603996065),2881.488056250836,2779.783386115222,,4293.6,1.942274585044174,1.942274585044174,1.942274585044174,1.942274585044174,3500.0000000000005,transit,1431.2,car,720.0,49.69256567915037,transit,1431.2,car,720.0,49.69256567915037,transit,1431.2,car,720.0,49.69256567915037,2160.0,149.07769703745112,,top,3,5,162273,1491.07,30.58,47709,238,4,2.0,1.8141809290953543,1431.2,1431.2,1431.2,1431.2,8262.4,no,yes,8262.4,no,yes,8262.4,no,yes,8262.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
141,Gloria & Gloriette,"Gloria & Gloriette_Heidelberg,SRHCampus_15.csv",2012.9,684.1,128.8,1.0,"Gloria & Gloriette_Heidelberg,SRHCampus_18.csv",2012.9,684.1,128.8,1,"Gloria & Gloriette_Heidelberg,SRHCampus_21.csv",2892.1,684.1,228.0,3.0,1037.3,2994.7,Heidelberg,POINT (8.655041197216946 49.409503603996065),2881.488056250836,3799.629666186559,,6917.9,1.887639557944537,1.887639557944537,1.3137960880282695,1.6963584013057813,5880.599999999999,transit,2012.9,car,1200.0,40.38451984698693,transit,2012.9,car,1200.0,40.38451984698693,transit,2892.1,car,1980.0,31.53763701116836,4380.0,112.30667670514222,,top,3,5,162273,1491.07,30.58,47709,238,4,5.0,1.8141809290953543,2012.9,2012.9,2892.1,2305.9666666666667,9425.8,no,yes,9425.8,no,yes,11184.2,no,yes,10011.933333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
142,Karlstorkino,"Karlstorkino_Heidelberg,SRHCampus_15.csv",2547.2,684.1,123.1,2.0,"Karlstorkino_Heidelberg,SRHCampus_18.csv",2547.2,684.1,123.1,2,"Karlstorkino_Heidelberg,SRHCampus_21.csv",2247.2,684.1,123.1,2.0,1063.1,2985.4,Heidelberg,POINT (8.655041197216946 49.409503603996065),2881.488056250836,3142.7837366555505,,7341.599999999999,1.233818992091532,1.233818992091532,1.3985331686790454,1.2887237176207031,6278.5,transit,2547.2,car,1739.9999999999998,31.68969849246232,transit,2547.2,car,1739.9999999999998,31.68969849246232,transit,2247.2,car,1439.9999999999998,35.92025631897473,4919.999999999999,99.29965330389936,,top,3,5,162273,1491.07,30.58,47709,238,4,6.0,1.8141809290953543,2547.2,2547.2,2247.2,2447.2,10494.4,no,yes,10494.4,no,yes,9894.4,no,yes,10294.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
