,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
172,65 and over,1507.5,8415.0,no,yes,1663.7,8727.4,transit,no,yes,1195.1,7790.2,transit,no,yes,1663.7,8727.4,transit,no,yes
173,65 and over,314.9,6029.8,yes,yes,314.9,6029.8,foot,yes,yes,314.9,6029.8,foot,yes,yes,314.9,6029.8,foot,yes,yes
174,65 and over,973.1333333333332,7346.266666666666,no,yes,822.3,7044.6,transit,no,yes,822.3,7044.6,transit,no,yes,1274.8,7949.6,foot,no,yes
175,65 and over,316.8,6033.6,yes,yes,316.8,6033.6,foot,yes,yes,316.8,6033.6,foot,yes,yes,316.8,6033.6,foot,yes,yes
176,65 and over,1486.2,8372.4,no,yes,1775.0,8950.0,foot,no,yes,1341.8,8083.6,transit,no,yes,1341.8,8083.6,transit,no,yes
177,65 and over,404.8999999999999,6209.8,yes,yes,404.9,6209.8,foot,yes,yes,404.9,6209.8,foot,yes,yes,404.9,6209.8,foot,yes,yes
178,65 and over,904.5,7209.0,no,yes,904.5,7209.0,foot,no,yes,904.5,7209.0,foot,no,yes,904.5,7209.0,foot,no,yes
179,65 and over,952.3333333333334,7304.666666666667,no,yes,917.2,7234.4,transit,no,yes,917.2,7234.4,transit,no,yes,1022.6,7445.2,transit,no,yes
180,65 and over,1485.0666666666666,8370.133333333333,no,yes,1372.6,8145.2,transit,no,yes,1561.3,8522.6,transit,no,yes,1521.3,8442.6,transit,no,yes
181,65 and over,153.1,5706.2,yes,yes,153.1,5706.2,foot,yes,yes,153.1,5706.2,foot,yes,yes,153.1,5706.2,foot,yes,yes
182,65 and over,1043.6,7487.2,no,yes,1043.6,7487.2,foot,no,yes,1043.6,7487.2,foot,no,yes,1043.6,7487.2,foot,no,yes
183,65 and over,1201.5333333333335,7803.0666666666675,no,yes,1217.7,7835.4,transit,no,yes,1217.7,7835.4,transit,no,yes,1169.2,7738.4,transit,no,yes
