,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
20,Puschkino,Puschkino_Huttenstraße_15.csv,1412.8,491.5,141.3,0.0,Puschkino_Huttenstraße_18.csv,1412.8,491.5,141.3,0.0,Puschkino_Huttenstraße_21.csv,1470.7,369.4,141.3,2.0,741.5,3599.4,Halle (Saale),POINT (11.980824964657042 51.453890562501),3064.973064219531,4315.498764056737,,4296.3,3.0545716053629226,3.0545716053629226,2.9343161515310645,3.0144864540856364,3554.8,transit,1412.8,car,780.0,44.79048697621744,transit,1412.8,car,780.0,44.79048697621744,transit,1470.7,car,960.0,34.724960902971375,2520.0,124.30593485540624,7408.0,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,1412.8,1412.8,1470.7,1432.1000000000001,8225.6,no,yes,8225.6,no,yes,8341.4,no,yes,8264.2,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
21,CinemaxX,CinemaxX_Huttenstraße_15.csv,1222.4,366.5,195.9,0.0,CinemaxX_Huttenstraße_18.csv,1222.4,366.5,195.9,0.0,CinemaxX_Huttenstraße_21.csv,1447.1,651.2,195.9,0.0,541.9,2382.3,Halle (Saale),POINT (11.980824964657042 51.453890562501),3064.973064219531,2939.1412393678256,,3891.9,2.4044021918912186,2.4044021918912186,2.031056070325358,2.2799534847025984,3350.0,transit,1222.4,car,660.0000000000001,46.00785340314136,transit,1222.4,car,660.0000000000001,46.00785340314136,transit,1447.1,car,599.9999999999999,58.53776518554351,1920.0,150.55347199182623,5977.0,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1222.4,1222.4,1447.1,1297.3,7844.8,no,yes,7844.8,no,yes,8294.2,no,yes,7994.6,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
22,Bel Etage,Bel Etage_Huttenstraße_15.csv,1003.7,366.5,337.2,0.0,Bel Etage_Huttenstraße_18.csv,1003.7,366.5,337.2,0.0,Bel Etage_Huttenstraße_21.csv,1003.7,366.5,337.2,0.0,516.1,1918.5,Halle (Saale),POINT (11.980824964657042 51.453890562501),3064.973064219531,2383.7574702058223,,3011.1000000000004,2.3749700809064684,2.3749700809064684,2.3749700809064684,2.3749700809064684,2495.0000000000005,transit,1003.7,car,300.0,70.11059081398825,transit,1003.7,car,300.0,70.11059081398825,transit,1003.7,car,300.0,70.11059081398825,900.0,210.3317724419648,5977.0,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1003.7,1003.7,1003.7,1003.7000000000002,7407.4,no,yes,7407.4,no,yes,7407.4,no,yes,7407.400000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
23,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Huttenstraße_15.csv,2310.8,491.5,79.3,2.0,Prisma Cinema Halle-Neustadt_Huttenstraße_18.csv,2479.6,720.3,79.3,2.0,Prisma Cinema Halle-Neustadt_Huttenstraße_21.csv,2950.5,651.2,79.3,2.0,941.4,5032.0,Halle (Saale),POINT (11.980824964657042 51.453890562501),3064.973064219531,5080.88077782121,,7740.9,2.198754014982348,2.049072744725444,1.7220405957706186,1.9899557851594705,6799.5,transit,2310.8,car,1740.0000000000002,24.70140211182274,transit,2479.6,car,1680.0,32.247136634941114,transit,2950.5,car,2220.0,24.758515505846468,5640.0,81.70705425261033,943.0,top,3,6,242083,1792.81,52.92,60209,290,5,6.0,1.5779092702169626,2310.8,2479.6,2950.5,2580.2999999999997,10021.6,no,yes,10359.2,no,yes,11301.0,no,yes,10560.599999999999,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
24,Luchs,Luchs_Huttenstraße_15.csv,1880.3,491.5,68.8,0.0,Luchs_Huttenstraße_18.csv,1880.3,491.5,68.8,0.0,Luchs_Huttenstraße_21.csv,1758.2,369.4,68.8,2.0,979.0,5031.8,Halle (Saale),POINT (11.980824964657042 51.453890562501),3064.973064219531,5963.651695115296,,5518.8,3.171649042767269,3.171649042767269,3.3919074593989853,3.245068514977841,4539.8,transit,1880.3,car,1320.0,29.79843641972025,transit,1880.3,car,1320.0,29.79843641972025,transit,1758.2,car,1320.0,24.923216926402,3960.0,84.52008976584251,6246.0,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,1880.3,1880.3,1758.2,1839.6000000000001,9160.6,no,yes,9160.6,no,yes,8916.4,no,yes,9079.2,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
25,Puschkino,Puschkino_Adolfstraße_15.csv,565.6,364.3,141.3,0.0,Puschkino_Adolfstraße_18.csv,489.1,227.8,141.3,0.0,Puschkino_Adolfstraße_21.csv,489.1,227.8,141.3,0.0,179.6,185.7,Halle (Saale),POINT (11.970888753859356 51.4918734922076),1297.0816254672825,227.3106103997498,,1543.8000000000002,0.4018928755299678,0.4647528325490693,0.4647528325490693,0.4437995135427022,1364.2000000000005,foot,185.7,car,60.0,89.3917963224894,foot,185.7,car,120.0,75.46514005315886,foot,185.7,car,120.0,75.46514005315886,300.0,240.32207642880712,6246.0,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,185.7,185.7,185.7,185.69999999999996,5771.4,yes,yes,5771.4,yes,yes,5771.4,yes,yes,5771.4,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
26,CinemaxX,CinemaxX_Adolfstraße_15.csv,723.7,227.8,195.9,0.0,CinemaxX_Adolfstraße_18.csv,663.7,227.8,195.9,0.0,CinemaxX_Adolfstraße_21.csv,843.1,587.2,195.9,0.0,279.9,1221.4,Halle (Saale),POINT (11.970888753859356 51.4918734922076),1297.0816254672825,1447.9458141518471,,2230.5,2.000754199463655,2.1816269612051333,1.7174069673251655,1.9665960426646512,1950.6,transit,723.7,car,300.0,58.54635898853116,transit,663.7,car,240.0,63.8390839234594,transit,843.1,car,60.0,92.8834064761001,600.0,215.26884938809067,1148.0,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,723.7,663.7,843.1,743.5,6847.4,no,yes,6727.4,yes,yes,7086.2,no,yes,6887.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
27,Bel Etage,Bel Etage_Adolfstraße_15.csv,985.0,227.8,337.2,0.0,Bel Etage_Adolfstraße_18.csv,925.0,227.8,337.2,0.0,Bel Etage_Adolfstraße_21.csv,1044.4,587.2,337.2,0.0,397.0,1641.2,Halle (Saale),POINT (11.970888753859356 51.4918734922076),1297.0816254672825,2024.482404597979,,2954.4,2.055312085886273,2.1886296265924097,1.9384167029854256,2.0607861384880364,2557.4,transit,985.0,car,420.0,57.36040609137056,transit,925.0,car,360.0,61.08108108108109,transit,1044.4,car,120.0,88.51014936805821,900.0,206.95163654050987,8244.0,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,985.0,925.0,1044.4,984.8000000000001,7370.0,no,yes,7250.0,no,yes,7488.8,no,yes,7369.6,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
28,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Adolfstraße_15.csv,1876.1,656.8,79.3,1.0,Prisma Cinema Halle-Neustadt_Adolfstraße_18.csv,1876.1,656.8,79.3,1.0,Prisma Cinema Halle-Neustadt_Adolfstraße_21.csv,1731.9,332.6,79.3,1.0,769.1,3416.8,Halle (Saale),POINT (11.970888753859356 51.4918734922076),1297.0816254672825,3798.9021185493993,,5484.1,2.0248931925533817,2.0248931925533817,2.19348814512928,2.081091510078681,4715.0,transit,1876.1,car,1140.0,39.23564841959384,transit,1876.1,car,1140.0,39.23564841959384,transit,1731.9,car,1320.0,23.78312835614065,3600.0,102.25442519532832,869.0,top,3,6,242083,1792.81,52.92,60209,290,5,3.0,1.5779092702169626,1876.1,1876.1,1731.9,1828.0333333333335,9152.2,no,yes,9152.2,no,yes,8863.8,no,yes,9056.066666666668,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
29,Luchs,Luchs_Adolfstraße_15.csv,701.4,332.6,68.8,0.0,Luchs_Adolfstraße_18.csv,536.6,227.8,68.8,0.0,Luchs_Adolfstraße_21.csv,536.6,227.8,68.8,0.0,441.3,1504.4,Halle (Saale),POINT (11.970888753859356 51.4918734922076),1297.0816254672825,1721.005058039865,,1774.6,2.453671311719226,3.2072401379796216,3.2072401379796216,2.9560505292261565,1333.3,transit,701.4,car,299.99999999999994,57.2284003421728,transit,536.6,car,240.0,55.27394707417071,transit,536.6,car,240.0,55.27394707417071,780.0,167.7762944905142,2852.0,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,701.4,536.6,536.6,591.5333333333333,6802.8,yes,yes,6473.2,yes,yes,6473.2,yes,yes,6583.066666666667,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes
30,Puschkino,Puschkino_SeebenerStraße_15.csv,701.9,260.6,141.3,0.0,Puschkino_SeebenerStraße_18.csv,701.9,260.6,141.3,0.0,Puschkino_SeebenerStraße_21.csv,701.9,260.6,141.3,0.0,346.8,1350.2,Halle (Saale),POINT (11.957517918744701 51.5041776115696),2760.189240953125,1546.9239802947827,,2105.7,2.2039093607277143,2.2039093607277143,2.2039093607277143,2.2039093607277143,1758.9,transit,701.9,car,299.99999999999994,57.25886878472718,transit,701.9,car,299.99999999999994,57.25886878472718,transit,701.9,car,299.99999999999994,57.25886878472718,899.9999999999998,171.77660635418152,4108.0,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,701.9,701.9,701.9,701.9,6803.8,yes,yes,6803.8,yes,yes,6803.8,yes,yes,6803.8,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
31,CinemaxX,CinemaxX_SeebenerStraße_15.csv,1236.5,260.6,195.9,1.0,CinemaxX_SeebenerStraße_18.csv,1296.5,260.6,195.9,1.0,CinemaxX_SeebenerStraße_21.csv,1536.5,260.6,195.9,2.0,571.0,2626.9,Halle (Saale),POINT (11.957517918744701 51.5041776115696),2760.189240953125,3096.662199589557,,4069.5,2.5043770316130667,2.3884783645118066,2.0154000648158523,2.302751820313575,3498.5,transit,1236.5,car,780.0,36.91872219975738,transit,1296.5,car,840.0,35.21018125723101,transit,1536.5,car,1080.0,29.71038073543768,2700.0,101.83928419242606,8244.0,top,3,6,242083,1792.81,52.92,60209,290,5,4.0,1.5779092702169626,1236.5,1296.5,1536.5,1356.5,7873.0,no,yes,7993.0,no,yes,8473.0,no,yes,8113.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
32,Bel Etage,Bel Etage_SeebenerStraße_15.csv,1497.8,260.6,337.2,1.0,Bel Etage_SeebenerStraße_18.csv,1557.8,260.6,337.2,1.0,Bel Etage_SeebenerStraße_21.csv,1737.8,260.6,337.2,2.0,680.8,3044.2,Halle (Saale),POINT (11.957517918744701 51.5041776115696),2760.189240953125,3665.082895129553,,4793.4,2.446977497082089,2.352730064918188,2.1090360772986263,2.302914546432968,4112.599999999999,transit,1497.8,car,900.0,39.911870743757504,transit,1557.8,car,960.0,38.374630889716265,transit,1737.8,car,1140.0,34.39981585913223,3000.0,112.686317492606,11639.0,top,3,6,242083,1792.81,52.92,60209,290,5,4.0,1.5779092702169626,1497.8,1557.8,1737.8,1597.8,8395.6,no,yes,8515.6,no,yes,8875.6,no,yes,8595.6,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
33,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_SeebenerStraße_15.csv,8029.4,6867.5,141.9,0.0,Prisma Cinema Halle-Neustadt_SeebenerStraße_18.csv,2952.4,233.1,79.3,3.0,Prisma Cinema Halle-Neustadt_SeebenerStraße_21.csv,2079.9,260.6,79.3,1.0,743.9,3536.7,Halle (Saale),POINT (11.957517918744701 51.5041776115696),2760.189240953125,3800.54180649236,,13061.7,0.4733282445129599,1.2872719843152554,1.827271410400673,1.195957213076296,12317.8,foot,3536.7,car,1020.0,87.29668468378708,transit,2952.4,car,2640.0,10.58122205663189,transit,2079.9,car,1740.0,16.342131833261213,5400.0,114.22003857368016,1148.0,top,3,6,242083,1792.81,52.92,60209,290,5,4.0,1.5779092702169626,3536.7,2952.4,2079.9,2856.3333333333335,12473.4,no,yes,11304.8,no,yes,9559.8,no,yes,11112.666666666668,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
34,Luchs,Luchs_SeebenerStraße_15.csv,449.4,260.6,68.8,0.0,Luchs_SeebenerStraße_18.csv,449.4,260.6,68.8,0.0,Luchs_SeebenerStraße_21.csv,449.4,260.6,68.8,0.0,67.7,297.9,Halle (Saale),POINT (11.957517918744701 51.5041776115696),2760.189240953125,308.9953528682627,,1348.1999999999998,0.6875731038457115,0.6875731038457115,0.6875731038457115,0.6875731038457115,1280.4999999999998,foot,297.9,car,119.99999999999994,73.29773030707611,foot,297.9,car,119.99999999999994,73.29773030707611,foot,297.9,car,119.99999999999994,73.29773030707611,359.99999999999983,219.89319092122832,5328.0,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,297.9,297.9,297.9,297.9,5995.8,yes,yes,5995.8,yes,yes,5995.8,yes,yes,5995.8,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
35,Puschkino,Puschkino_Melanchthonstraße_15.csv,989.2,307.9,141.3,0.0,Puschkino_Melanchthonstraße_18.csv,989.2,307.9,141.3,0.0,Puschkino_Melanchthonstraße_21.csv,1169.2,307.9,141.3,2.0,668.1,2334.5,Halle (Saale),POINT (11.974330083868953 51.46722016717327),1514.7452806080282,2773.0814609415665,,3147.6000000000004,2.803357724364705,2.803357724364705,2.3717768225637754,2.659497423764395,2479.5000000000005,transit,989.2,car,540.0,45.41043267286696,transit,989.2,car,540.0,45.41043267286696,transit,1169.2,car,720.0,38.41943209031816,1800.0,129.2402974360521,3898.0,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,989.2,989.2,1169.2,1049.2,7378.4,no,yes,7378.4,no,yes,7738.4,no,yes,7498.4,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
36,CinemaxX,CinemaxX_Melanchthonstraße_15.csv,1583.8,307.9,195.9,1.0,CinemaxX_Melanchthonstraße_18.csv,863.8,307.9,195.9,0.0,CinemaxX_Melanchthonstraße_21.csv,1523.8,307.9,195.9,2.0,468.5,1396.3,Halle (Saale),POINT (11.974330083868953 51.46722016717327),1514.7452806080282,1516.2223655453172,,3971.4,0.957331964607474,1.7552933150559358,0.9950271463087788,1.2358841419907294,3502.9,foot,1396.3,car,1080.0,31.809571915645915,transit,863.8,car,360.0,58.323686038434815,foot,1396.3,car,1020.0,33.06208163801024,2460.0,123.19533959209096,42.0,top,3,6,242083,1792.81,52.92,60209,290,5,3.0,1.5779092702169626,1396.3,863.8,1396.3,1218.8,8192.6,no,yes,7127.6,no,yes,8192.6,no,yes,7837.6,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
37,Bel Etage,Bel Etage_Melanchthonstraße_15.csv,1845.1,307.9,337.2,1.0,Bel Etage_Melanchthonstraße_18.csv,1065.1,307.9,337.2,0.0,Bel Etage_Melanchthonstraße_21.csv,1605.1,307.9,337.2,1.0,356.9,992.0,Halle (Saale),POINT (11.974330083868953 51.46722016717327),1514.7452806080282,1073.5485754836382,,4515.299999999999,0.5818376106897394,1.0079321899198557,0.6688359451022604,0.7528685819039518,4158.4,foot,992.0,car,1200.0,34.96287464094087,foot,992.0,car,420.0,60.5670829030138,foot,992.0,car,960.0,40.19064232758083,2580.0,135.7205998715355,7408.0,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,992.0,992.0,992.0,992.0,7384.0,no,yes,7384.0,no,yes,7384.0,no,yes,7384.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
38,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Melanchthonstraße_15.csv,1707.2,307.9,79.3,1.0,Prisma Cinema Halle-Neustadt_Melanchthonstraße_18.csv,1947.2,307.9,79.3,2.0,no routes possible to this cinema,,,,,782.2,3728.2,Halle (Saale),POINT (11.974330083868953 51.46722016717327),1514.7452806080282,4002.747984688038,,,2.344627451199647,2.055642966663947,,,,transit,1707.2,car,1320.0,22.68041237113402,transit,1947.2,car,1560.0,19.884963023829087,foot,3728.2,car,,,,,7811.0,top,3,6,242083,1792.81,52.92,60209,290,5,,1.5779092702169626,1707.2,1947.2,3728.2,2460.866666666667,8814.4,no,yes,9294.4,no,yes,12856.4,no,yes,10321.733333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
39,Luchs,Luchs_Melanchthonstraße_15.csv,1396.7,307.9,68.8,0.0,Luchs_Melanchthonstraße_18.csv,1396.7,307.9,68.8,0.0,Luchs_Melanchthonstraße_21.csv,1456.7,307.9,68.8,2.0,870.9,3668.0,Halle (Saale),POINT (11.974330083868953 51.46722016717327),1514.7452806080282,4417.128120715022,,4250.1,3.1625460877174927,3.1625460877174927,3.0322840122983608,3.119125395911115,3379.2000000000003,transit,1396.7,car,1020.0,26.97071668933916,transit,1396.7,car,1020.0,26.97071668933916,transit,1456.7,car,1080.0,25.85982014141553,3120.0,79.80125352009384,7896.0,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,1396.7,1396.7,1456.7,1416.7,8193.4,no,yes,8193.4,no,yes,8313.4,no,yes,8233.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
40,Puschkino,Puschkino_Ankerstraße_15.csv,308.4,107.1,141.3,0.0,Puschkino_Ankerstraße_18.csv,308.4,107.1,141.3,0.0,Puschkino_Ankerstraße_21.csv,308.4,107.1,141.3,0.0,147.9,389.8,Halle (Saale),POINT (11.967499729434381 51.48851690155432),914.194363450007,363.9843862533704,,925.2,1.180234715477855,1.180234715477855,1.180234715477855,1.180234715477855,777.3,transit,308.4,car,59.99999999999997,80.54474708171207,transit,308.4,car,59.99999999999997,80.54474708171207,transit,308.4,car,59.99999999999997,80.54474708171207,179.99999999999991,241.63424124513625,2852.0,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,308.4,308.4,308.4,308.4,6016.8,yes,yes,6016.8,yes,yes,6016.8,yes,yes,6016.8,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
41,CinemaxX,CinemaxX_Ankerstraße_15.csv,723.0,107.1,195.9,0.0,CinemaxX_Ankerstraße_18.csv,723.0,107.1,195.9,0.0,CinemaxX_Ankerstraße_21.csv,843.0,107.1,195.9,2.0,354.6,1105.2,Halle (Saale),POINT (11.967499729434381 51.48851690155432),914.194363450007,1281.368665989226,,2289.0,1.772294143830188,1.772294143830188,1.52001027993977,1.688199522533382,1934.4,transit,723.0,car,420.0,41.90871369294606,transit,723.0,car,420.0,41.90871369294606,transit,843.0,car,540.0,35.943060498220646,1380.0,119.76048788411276,280.0,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,723.0,723.0,843.0,763.0,6846.0,no,yes,6846.0,no,yes,7086.0,no,yes,6926.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
42,Bel Etage,Bel Etage_Ankerstraße_15.csv,924.3,107.1,337.2,0.0,Bel Etage_Ankerstraße_18.csv,924.3,107.1,337.2,0.0,Bel Etage_Ankerstraße_21.csv,1044.3,107.1,337.2,2.0,426.1,1504.5,Halle (Saale),POINT (11.967499729434381 51.48851690155432),914.194363450007,1817.881441933817,,2892.9,1.9667655976780447,1.9667655976780447,1.7407655289991546,1.8914322414517484,2466.8,transit,924.3,car,480.0,48.068808828302494,transit,924.3,car,480.0,48.068808828302494,transit,1044.3,car,600.0,42.545245619074976,1560.0,138.68286327567995,7408.0,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,924.3,924.3,1044.3,964.2999999999998,7248.6,no,yes,7248.6,no,yes,7488.6,no,yes,7328.599999999999,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
43,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Ankerstraße_15.csv,1310.5,571.2,79.3,0.0,Prisma Cinema Halle-Neustadt_Ankerstraße_18.csv,1310.5,571.2,79.3,0.0,Prisma Cinema Halle-Neustadt_Ankerstraße_21.csv,1376.9,577.6,79.3,0.0,700.9,3000.6,Halle (Saale),POINT (11.967499729434381 51.48851690155432),914.194363450007,3452.2437368660258,,3997.9,2.6342951063456894,2.6342951063456894,2.5072581428324683,2.5919494518412822,3297.0,transit,1310.5,car,660.0,49.63754292254864,transit,1310.5,car,660.0,49.63754292254864,transit,1376.9,car,720.0000000000001,47.70862081487398,2040.0,146.98370665997126,11696.0,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1310.5,1310.5,1376.9,1332.6333333333334,8021.0,no,yes,8021.0,no,yes,8153.8,no,yes,8065.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
44,Luchs,Luchs_Ankerstraße_15.csv,535.9,107.1,68.8,0.0,Luchs_Ankerstraße_18.csv,535.9,107.1,68.8,0.0,Luchs_Ankerstraße_21.csv,475.9,107.1,68.8,0.0,498.1,1639.4,Halle (Saale),POINT (11.967499729434381 51.48851690155432),914.194363450007,2001.0326326051988,,1547.6999999999998,3.7339664724859096,3.7339664724859096,4.204733415854589,3.890888786942136,1049.6,transit,535.9,car,360.0,32.823287926852025,transit,535.9,car,360.0,32.823287926852025,transit,475.9,transit,300.0,36.96154654339146,1020.0,102.60812239709551,1840.0,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,535.9,535.9,475.9,515.9,6471.8,yes,yes,6471.8,yes,yes,6351.8,yes,yes,6431.8,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
45,Puschkino,Puschkino_Moritzburgring_15.csv,872.3,671.0,141.3,0.0,Puschkino_Moritzburgring_18.csv,872.3,671.0,141.3,0.0,Puschkino_Moritzburgring_21.csv,872.3,671.0,141.3,0.0,507.5,1016.0,Halle (Saale),POINT (11.969989347919947 51.481387860696394),162.05625640857215,1168.8016829698647,,2616.9,1.3399079249912471,1.3399079249912471,1.3399079249912471,1.3399079249912471,2109.4,transit,872.3,car,60.0,93.12163246589476,transit,872.3,car,60.0,93.12163246589476,transit,872.3,car,60.0,93.12163246589476,180.0,279.3648973976843,4108.0,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,872.3,872.3,872.3,872.2999999999998,7144.6,no,yes,7144.6,no,yes,7144.6,no,yes,7144.599999999999,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
