,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
321,children 10-17,1616.9000000000003,8633.800000000001,no,yes,1573.3,8546.6,transit,no,yes,1659.0,8718.0,transit,no,yes,1618.4,8636.8,transit,no,yes
322,children 10-17,2205.4,9810.8,no,yes,2225.4,9850.8,transit,no,yes,2225.4,9850.8,transit,no,yes,2165.4,9730.8,transit,no,yes
323,children 10-17,1547.0666666666666,8494.133333333333,no,yes,1558.7,8517.4,transit,no,yes,1558.7,8517.4,transit,no,yes,1523.8,8447.6,transit,no,yes
324,children 10-17,2854.933333333333,11109.866666666665,no,yes,2426.2,10252.4,transit,no,yes,2426.2,10252.4,transit,no,yes,3712.4,12824.8,foot,no,yes
325,children 10-17,2256.2,9912.4,no,yes,2176.2,9752.4,transit,no,yes,2296.2,9992.4,transit,no,yes,2296.2,9992.4,transit,no,yes
326,children 10-17,5297.0,15994.0,no,yes,5297.0,15994.0,foot,no,yes,5297.0,15994.0,foot,no,yes,5297.0,15994.0,foot,no,yes
327,children 10-17,1879.7,9159.4,no,yes,2023.7,9447.4,transit,no,yes,2023.7,9447.4,transit,no,yes,1591.7,8583.4,transit,no,yes
328,children 10-17,2701.1,10802.2,no,yes,1959.8,9319.6,transit,no,yes,2319.8,10039.6,transit,no,yes,3823.7,13047.4,foot,no,yes
329,children 10-17,2069.8,9539.6,no,yes,1829.8,9059.6,transit,no,yes,2189.8,9779.6,transit,no,yes,2189.8,9779.6,transit,no,yes
330,children 10-17,4826.2,15052.4,no,yes,4826.2,15052.4,foot,no,yes,4826.2,15052.4,foot,no,yes,4826.2,15052.4,foot,no,yes
331,children 10-17,1940.8999999999999,9281.8,no,yes,1917.3,9234.6,transit,no,yes,1917.3,9234.6,transit,no,yes,1988.1,9376.2,transit,no,yes
332,children 10-17,2890.9666666666667,11181.933333333334,no,yes,2557.4,10514.8,transit,no,yes,2857.4,11114.8,transit,no,yes,3258.1,11916.2,transit,no,yes
333,children 10-17,2376.933333333333,10153.866666666665,no,yes,2651.7,10703.4,transit,no,yes,2651.7,10703.4,transit,no,yes,1827.4,9054.8,transit,no,yes
334,children 10-17,850.4,7100.8,yes,yes,850.4,7100.8,foot,yes,yes,850.4,7100.8,foot,yes,yes,850.4,7100.8,foot,yes,yes
335,children 10-17,2746.7666666666664,10893.533333333333,no,yes,2848.4,11096.8,transit,no,yes,2848.4,11096.8,transit,no,yes,2543.5,10487.0,transit,no,yes
336,children 10-17,1139.3,7678.6,yes,yes,1139.3,7678.6,foot,yes,yes,1139.3,7678.6,foot,yes,yes,1139.3,7678.6,foot,yes,yes
337,children 10-17,1570.7,8541.4,no,yes,1523.6,8447.2,transit,no,yes,1523.6,8447.2,transit,no,yes,1664.9,8729.8,foot,no,yes
338,children 10-17,2542.9666666666667,10485.933333333334,no,yes,2281.3,9962.6,transit,no,yes,2281.3,9962.6,transit,no,yes,3066.3,11532.6,transit,no,yes
339,children 10-17,1430.2666666666667,8260.533333333333,no,yes,1399.7,8199.4,transit,no,yes,1399.7,8199.4,transit,no,yes,1491.4,8382.8,foot,no,yes
340,children 10-17,2866.9,11133.8,no,yes,2462.1,10324.2,transit,no,yes,2462.1,10324.2,transit,no,yes,3676.5,12753.0,foot,no,yes
341,children 10-17,2292.1,9984.2,no,yes,2212.1,9824.2,transit,no,yes,2332.1,10064.2,transit,no,yes,2332.1,10064.2,transit,no,yes
342,children 10-17,5261.0,15922.0,no,yes,5261.0,15922.0,foot,no,yes,5261.0,15922.0,foot,no,yes,5261.0,15922.0,foot,no,yes
343,children 10-17,1905.9333333333332,9211.866666666667,no,yes,2059.6,9519.2,transit,no,yes,2059.6,9519.2,transit,no,yes,1598.6,8597.2,transit,no,yes
344,children 10-17,1280.7,7961.4,yes,yes,1220.7,7841.4,transit,yes,yes,1220.7,7841.4,transit,yes,yes,1400.7,8201.4,transit,no,yes
345,children 10-17,1357.2333333333333,8114.466666666667,no,yes,1592.0,8584.0,transit,no,yes,1592.0,8584.0,transit,no,yes,887.7,7175.4,transit,yes,yes
346,children 10-17,893.6,7187.2,yes,yes,893.6,7187.2,transit,yes,yes,893.6,7187.2,transit,yes,yes,893.6,7187.2,transit,yes,yes
347,children 10-17,1246.8,7893.6,yes,yes,1266.8,7933.6,transit,yes,yes,1266.8,7933.6,transit,yes,yes,1206.8,7813.6,transit,yes,yes
348,children 10-17,1719.3,8838.6,no,yes,1659.3,8718.6,transit,no,yes,1659.3,8718.6,transit,no,yes,1839.3,9078.6,transit,no,yes
349,children 10-17,1189.5333333333333,7779.066666666667,yes,yes,1401.5,8203.0,transit,no,yes,1401.5,8203.0,transit,no,yes,765.6,6931.2,transit,yes,yes
350,children 10-17,791.7000000000002,6983.400000000001,yes,yes,791.7,6983.4,foot,yes,yes,791.7,6983.4,foot,yes,yes,791.7,6983.4,foot,yes,yes
351,children 10-17,1462.5666666666666,8325.133333333333,no,yes,1429.6,8259.2,transit,no,yes,1429.6,8259.2,transit,no,yes,1528.5,8457.0,transit,no,yes
352,children 10-17,2551.5,10503.0,no,yes,2471.5,10343.0,transit,no,yes,2471.5,10343.0,transit,no,yes,2711.5,10823.0,transit,no,yes
353,children 10-17,2881.4,11162.8,no,yes,2861.4,11122.8,transit,no,yes,2861.4,11122.8,transit,no,yes,2921.4,11242.8,transit,no,yes
354,children 10-17,4480.533333333334,14361.066666666668,no,yes,4059.2,13518.4,transit,no,yes,5247.0,15894.0,transit,no,yes,4135.4,13670.8,transit,no,yes
355,children 10-17,1771.9000000000003,8943.800000000001,no,yes,1771.9,8943.8,transit,no,yes,1771.9,8943.8,transit,no,yes,1771.9,8943.8,transit,no,yes
356,children 10-17,2233.8333333333335,9867.666666666668,no,yes,1507.3,8414.6,transit,no,yes,1867.3,9134.6,transit,no,yes,3326.9,12053.8,foot,no,yes
357,children 10-17,1617.3,8634.6,no,yes,1377.3,8154.6,transit,no,yes,1737.3,8874.6,transit,no,yes,1737.3,8874.6,transit,no,yes
358,children 10-17,4911.5,15223.0,no,yes,4911.5,15223.0,foot,no,yes,4911.5,15223.0,foot,no,yes,4911.5,15223.0,foot,no,yes
359,children 10-17,1613.7666666666667,8627.533333333333,no,yes,1464.8,8329.6,transit,no,yes,1464.8,8329.6,transit,no,yes,1911.7,9223.4,transit,no,yes
360,children 10-17,1529.8666666666668,8459.733333333334,no,yes,1580.2,8560.4,transit,no,yes,1580.2,8560.4,transit,no,yes,1429.2,8258.4,transit,no,yes
